Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
དད་པ་དང་ཐ་དད་པ་མ་ཡིན་པ་ཉིད་,ལ་,ལས་,ལས་,ལ་,ཡང་དག་པར་འདས་པའི་མཚན་ཉིད་དང་། ཐམས་,K,g,,,,,,,,c=d p=n 76.19%,c ལས(5885), ཉིད་ལས(2755), ལས་ཡང་དག་པར(1087); p ལ(33965), ཉིད་ལ(379), ལ་ཡང་དག་པར(2720), ཉིད་ལ་ཡང་དག་པར(106); d ལས(5885), ཉིད་ལས(2755), ལས་ཡང་དག་པར(1087); n ལ(33965), ཉིད་ལ(379), ལ་ཡང་དག་པར(2720), ཉིད་ལ་ཡང་དག་པར(106); ,D4358x,23
ཀྱི་མིང་མདོར་བསྡུ་ན་གནས་སྐབས་རྣམ་པ་བཞི་,ལ་,ལས་,ལས་,ལ་,བཏགས་པ་ཡིན་ཏེ། ཡུལ་དང་། གང་ཟག་,K,g,,,,,,,,c=d p=n 76.19%,c ལས(5885), བཞི་ལས(351); p ལ(33965), བཞི་ལ(126), ལ་བཏགས་པ(49); d ལས(5885), བཞི་ལས(351); n ལ(33965), བཞི་ལ(126), ལ་བཏགས་པ(49); ,D4358x,39
པ་ལ་སོགས་པ་ལྟ་བུའོ། །དཔེའི་གནས་སྐབས་,ལས་,ལས་,ལས་,ལ་,བཏགས་པ་ནི་དཔེ་གང་གིས་དོན་མཚོན་པའི་གནས་,K,g,,,,,,,,c=p=d n 12.98%,c ལས(5885); p ལས(5885); d ལས(5885); n ལ(33965), ལ་བཏགས་པ(49); ,D4358x,43
ནི་གླེང་གཞིའི་ཁྱད་པར་གཞག་པའི་ཚིག་གི་དོན་,ལ་སོགས་པ་,ལས་ སོགས་པ་,ལ་སོགས་པ་,ལ་སོགས་པ་,བཤད་པར་བྱ་སྟེ། དེ་ལ་གླེང་གཞི་ནི་,K,g,,,,,,,,c p=d=n 1.12%,c ; p ལ་སོགས་པ(403); d ལ་སོགས་པ(403); n ལ་སོགས་པ(403); ,D4358x,60
རོ། །ཆེ་བ་ཉིད་ནི་སེམས་ཅན་ཐམས་ཅད་,ལས་,ལ་,ལ་,ལས་,རྣམ་པ་ཐམས་ཅད་དུ་ཕན་པ་དང་བདེ་བ་,K,g,,,,,,,,c=d p=n 76.19%,c ལ(33965), ལ་རྣམ་པ(494), ཐམས་ཅད་ལ(486); p ལས(5885), ལས་རྣམ་པ(209), ཐམས་ཅད་ལས(59); d ལ(33965), ལ་རྣམ་པ(494), ཐམས་ཅད་ལ(486); n ལས(5885), ལས་རྣམ་པ(209), ཐམས་ཅད་ལས(59); ,D4358x,100
བྱ་བ་ནི་གཞལ་མེད་ཁང་ཆེན་པོ་དེ་ཉིད་,ལ་,ལས་,ལས་,ལ་,འོད་ཟེར་ཆེན་པོ་དེ་དག་རབ་ཏུ་འབྱུང་ངོ་,K,g,,,,,,,,c=d p=n 76.19%,c ལས(5885), ལས་འོད(312), དེ་ཉིད་ལས(411); p ལ(33965), ལ་འོད(374), དེ་ཉིད་ལ(97); d ལས(5885), ལས་འོད(312), དེ་ཉིད་ལས(411); n ལ(33965), ལ་འོད(374), དེ་ཉིད་ལ(97); ,D4358x,112
གིས་རྣམ་པར་རིག་པ་དེ་ལྟ་བུ་སྣང་བ་,ལས་,ལ་,ལ་,ལས་,བྱ་སྟེ། དེ་ནི་རྒྱུ་ཕུན་སུམ་ཚོགས་པ་,K,g,,,,,,,,c=d p=n 76.19%,c ལ(33965), ལ་བྱ(2763), སྣང་བ་ལ(230); p ལས(5885), ལས་བྱ(325), སྣང་བ་ལས(47); d ལ(33965), ལ་བྱ(2763), སྣང་བ་ལ(230); n ལས(5885), ལས་བྱ(325), སྣང་བ་ལས(47); ,D4358x,135
གྱི་མཚན་ཉིད་ཡིན་ཏེ། རྣམ་པར་རིག་པ་,ལ་,ལས་,ལས་,ལ་,གཞན་པའི་ཕྱི་རོལ་ན་རིན་པོ་ཆེ་ལ་སོགས་,K,g,,,,,,,,c=d p=n 76.19%,c ལས(5885), རིག་པ་ལས(57), ལས་གཞན་པ(271); p ལ(33965), རིག་པ་ལ(275); d ལས(5885), རིག་པ་ལས(57), ལས་གཞན་པ(271); n ལ(33965), རིག་པ་ལ(275); ,D4358x,138
སྟེ། དེ་ལ་ཅིའི་ཕྱིར་འབྲས་བུ་ཞེས་བྱ་,ཞེས་ ན,ཞེ་ན,ཞེ་ན,ཞེས་ ན,། རྣམ་པར་རིག་པ་ལས་ཐ་མི་དད་ཀྱང་,K,g,,,,,,,,c=d p=n 76.19%,c ཞེ་ན(629), ཞེ་ན།_(24728), བྱ་ཞེ་ན(450), བྱ་ཞེ་ན།_(424), ཞེས་བྱ་ཞེ་ན།_(196); p ; d ཞེ་ན(629), ཞེ་ན།_(24728), བྱ་ཞེ་ན(450), བྱ་ཞེ་ན།_(424), ཞེས་བྱ་ཞེ་ན།_(196); n ; ,D4358x,141
བྱ་བ་གསུངས་ཏེ། ལྷ་ལ་སོགས་པ་ཉིད་,དེ་ནས་,དེ་ ན་,དེ་ ན་,དེ་ནས་,ཕྱོགས་ཡིན་ཏེ་གཞན་ནི་མ་ཡིན་ནོ་ཞེས་བྱ་,K,g,,,,,,,,c=d p=n 76.19%,c དེ་ན(5593); p དེ་ནས(48227), དེ་ནས་ཕྱོགས(92); d དེ་ན(5593); n དེ་ནས(48227), དེ་ནས་ཕྱོགས(92); ,D4358x,147
