Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
འབྱུང་པོ་ཐམས་ཅད་པའི་གཏོར་མ་གསུམ་མམ་བཞི་,བཏང་,#གཏུང་,#གཏུང་,བཏང་,,K,,,nw✓,,,,,,c=d p=n 90.91%,c ; p བཏང(4); d ; n བཏང(4); ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,10
ག་ལ་བྲིས །དེ་ལ་དཀྱིལ་འཁོར་དུ་བཅུག་པའི་,ས་ ཏ་ ས་,#སཱཙྪ་,#སཱཙྪ་,ས་ ཏ་ ས་,ལྔའམ། བདུན་ནམ་དགུ་ཙམ་བྱས་ལ། མཎྜལ་,K,,,,✓,,,,,c=d p=n 90.91%,c ; p ; d ; n ; ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,3
སྐྱོགས་ལ་སོགས་པའི་སྣོད་བཞི་ཙམ་ཨ་ཀ་རུ་,དུ་ རུ་ ཀ་,ཏུ་ #རུསྐ་,ཏུ་ #རུསྐ་,དུ་ རུ་ ཀ་,ལ་སོགས་པ་དྲི་བཟང་པོས་བཀང་ལ། ཕྱོགས་,K,,,,✓,,,,,c=d p=n 90.91%,c ; p ; d ; n ; ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,6
དེ་ནས་མཆོད་པ་བཤམས་པ་རྣམས་སྐུ་གཟུགས་དང་,#སཏྶ་,#སཱཙྪ་,#སཱཙྪ་,#སཏྶ་,ལ་སོགས་པ་དཀོན་མཆོག་ལ་འབུལ་ཞིང་། བསོད་,K,,,,✓,,,,,c=d p=n 90.91%,c ; p ; d ; n ; ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,7
སྐུ་གཟུགས་དང་སཱཙྪ་ལ་སོགས་པ་དཀོན་མཆོག་ལ་,དབུལ་,འབུལ་,འབུལ་,དབུལ་,ཞིང་། བསོད་ནམས་ཀྱི་ཡན་ལག་རྣམས་ཚང་བར་,K,,,,,≠,,,,c=d p=n 90.91%,c འབུལ(125), ལ་འབུལ(160), འབུལ་ཞིང(63); p དབུལ(442), ལ་དབུལ(62), དབུལ་ཞིང(157); d འབུལ(125), ལ་འབུལ(160), འབུལ་ཞིང(63); n དབུལ(442), ལ་དབུལ(62), དབུལ་ཞིང(157); ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,8
མཎྜལ་གྱི་སྟེང་དུ་བསྐོར་བ་ལྟར་གཞག །ཡང་,བསྐོར་བ་ ལྟར་ བཞག་,,,བསྐོར་བ་ ལྟར་ བཞག་,གསེར་དངུལ་ལ་སོགས་པ་རིན་པོ་ཆེའི་བུམ་པ་,K,,,,,,l,,,c=d p=n 90.91%,c (1), དུ(11516), གསེར(58), དུ་གསེར(108); p ; d (1), དུ(11516), གསེར(58), དུ་གསེར(108); n ; ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,5
ཡན་ལག་རྣམས་ཚང་བར་བྱ། དེ་ནས་མཆོད་,ཡོན་,གཡོག་,གཡོག་,ཡོན་,གཅིག་བདག་གིས་བཟླས་བརྗོད་མ་ཟིན་གྱི་བར་དུ་,K,,,,,,≡,,,c=d p=n 90.91%,c གཡོག(6); p ཡོན(14), མཆོད་ཡོན(497); d གཡོག(6); n ཡོན(14), མཆོད་ཡོན(497); ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,9
ཏོག་དཀར་པོ་འབྱུང་བའི་མྱུ་གུས་གྲོ་ག་ལ་,བྲི ས་ ལ,བྲི ས,བྲི ས,བྲི ས་ ལ, །དེ་ལ་དཀྱིལ་འཁོར་དུ་བཅུག་པའི་སཱཙྪ་ལྔའམ། ,K,,,,,,s,,,c=d p=n 90.91%,c བྲིས(81), ལ་བྲིས(268); p བྲིས་ལ(134); d བྲིས(81), ལ་བྲིས(268); n བྲིས་ལ(134); ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,1
བའི་མྱུ་གུས་གྲོ་ག་ལ་བྲིས །དེ་ལ་,དཀྱིལ་,དཀྱིལ་འཁོར་,དཀྱིལ་འཁོར་,དཀྱིལ་,དུ་བཅུག་པའི་སཱཙྪ་ལྔའམ། བདུན་ནམ་དགུ་ཙམ་,K,,,,,,s,,,c=d p=n 90.91%,c དཀྱིལ་འཁོར(79), ལ་དཀྱིལ་འཁོར(136), དཀྱིལ་འཁོར་དུ(264); p དཀྱིལ(33), ལ་དཀྱིལ(137), དཀྱིལ་དུ(172); d དཀྱིལ་འཁོར(79), ལ་དཀྱིལ་འཁོར(136), དཀྱིལ་འཁོར་དུ(264); n དཀྱིལ(33), ལ་དཀྱིལ(137), དཀྱིལ་དུ(172); ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,2
 །དེ་ནས་མཆོད་རྟེན་རེ་རེ་ལ་ལྷ་བཤོས་,,ལ་ ལྷ་ བཤོས་,ལ་ ལྷ་ བཤོས་,,སོགས་པ་མཆོད་པ་རྣམ་པ་ལྔ་རེ་རེ་བཤམས་,K,,,,,,s,,,c=d p=n 90.91%,c ; p (1), རེ་རེ(3000), ལ་སོགས་པ(403); d ; n (1), རེ་རེ(3000), ལ་སོགས་པ(403); ,17-49_གཙུག་ཏོར་དྲི་མ་མེད་པའི་གཟུངས་ཀྱི་ཆོ་ག,4
